	state_client_id	block_1
11668	NJ_1343	
11690	NJ_1344	
11696	NJ_1345	76
11699	NJ_1346	
11709	NJ_1347	
11710	NJ_1348	
11711	NJ_1349	
11719	NJ_1350	
11725	NJ_1351	
11729	NJ_1352	
11752	NJ_1353	
11781	NJ_1354	
11788	NJ_1355	
11814	NJ_1356	
11820	NJ_1357	
11827	NJ_1358	
11828	NJ_1359	
11840	NJ_1360	76
11849	NJ_1361	22
11853	NJ_1362	
11876	NJ_1363	
11912	NJ_1364	
11918	NJ_1365	
11953	NJ_1366	
11960	NJ_1367	
11964	NJ_1368	76
11975	NJ_1369	
11982	NJ_1370	
11985	NJ_1371	
11998	NJ_1372	
12006	NJ_1373	
12007	NJ_1374	
12008	NJ_1375	
12009	NJ_1376	
12026	NJ_1377	
12027	NJ_1378	
12042	NJ_1379	
12043	NJ_1380	
12045	NJ_1381	
12049	NJ_1382	
12076	NJ_1383	
12084	NJ_1384	
12085	NJ_1385	
12089	NJ_1386	
12092	NJ_1387	
12096	NJ_1388	
12097	NJ_1389	
12108	NJ_1390	
12109	NJ_1391	
12114	NJ_1392	
12124	NJ_1393	
12126	NJ_1394	
12128	NJ_1395	
12140	NJ_1396	
12164	NJ_1397	52
12180	NJ_1398	13
12181	NJ_1399	13
12191	NJ_1400	
12192	NJ_1401	
12195	NJ_1402	
12197	NJ_1403	
12209	NJ_1404	
12210	NJ_1405	
12211	NJ_1406	
12225	NJ_1407	
12230	NJ_1408	76
12238	NJ_1409	
12239	NJ_1410	
12244	NJ_1411	
12249	NJ_1412	76
12252	NJ_1413	76
12273	NJ_1414	52
12274	NJ_1415	
12307	NJ_1416	
12318	NJ_1417	
12335	NJ_1418	
12349	NJ_1419	
12370	NJ_1420	
12376	NJ_1421	
12390	NJ_1422	
12417	NJ_1423	
12420	NJ_1424	
12421	NJ_1425	76
12422	NJ_1426	
12426	NJ_1427	
12436	NJ_1428	
12437	NJ_1429	
12453	NJ_1430	
12461	NJ_1431	
12463	NJ_1432	
12473	NJ_1433	
12479	NJ_1434	
12481	NJ_1435	
12485	NJ_1436	
12491	NJ_1437	87
12510	NJ_1438	2
12525	NJ_1439	
12534	NJ_1440	
12545	NJ_1441	76
12568	NJ_1442	
12572	NJ_1443	52
12575	NJ_1444	52
12584	NJ_1445	
12594	NJ_1446	
12600	NJ_1447	
12606	NJ_1448	
12622	NJ_1449	
12677	NJ_1450	
12690	NJ_1451	
12695	NJ_1452	
12715	NJ_1453	
12751	NJ_1454	
12755	NJ_1455	
12767	NJ_1456	
12768	NJ_1457	
12770	NJ_1458	
12805	NJ_1459	
12843	NJ_1460	13
12889	NJ_1461	
12893	NJ_1462	52
12911	NJ_1463	
12919	NJ_1464	
12933	NJ_1465	
12962	NJ_1466	
12966	NJ_1467	
12967	NJ_1468	
12968	NJ_1469	
12973	NJ_1470	
12974	NJ_1471	
12975	NJ_1472	
12977	NJ_1473	
12978	NJ_1474	
12979	NJ_1475	
12980	NJ_1476	
12982	NJ_1477	
13023	NJ_1478	
13079	NJ_1479	
13102	NJ_1480	
13114	NJ_1481	
13160	NJ_1482	
13188	NJ_1483	
13198	NJ_1484	
13206	NJ_1485	76
13211	NJ_1486	
13252	NJ_1487	
13273	NJ_1488	
13353	NJ_1489	
13443	NJ_1490	
13452	NJ_1491	
13460	NJ_1492	
13474	NJ_1493	52
13492	NJ_1494	
13580	NJ_1495	
13633	NJ_1496	
13635	NJ_1497	
13636	NJ_1498	
13662	NJ_1499	
13663	NJ_1500	
13668	NJ_1501	
13697	NJ_1502	
13699	NJ_1503	
13702	NJ_1504	
13705	NJ_1505	
13725	NJ_1506	
13726	NJ_1507	
13732	NJ_1508	
13770	NJ_1509	
13798	NJ_1510	
13801	NJ_1511	
13808	NJ_1512	
13816	NJ_1513	
13822	NJ_1514	
13829	NJ_1515	
13845	NJ_1516	
13858	NJ_1517	
13864	NJ_1518	
13885	NJ_1519	
13896	NJ_1520	
13903	NJ_1521	
13955	NJ_1522	
13959	NJ_1523	
13994	NJ_1524	
14014	NJ_1525	
14016	NJ_1526	
14018	NJ_1527	76
14041	NJ_1528	
14052	NJ_1529	
14106	NJ_1530	
14120	NJ_1531	
14127	NJ_1532	
14129	NJ_1533	
14132	NJ_1534	
14139	NJ_1535	
14151	NJ_1536	
14172	NJ_1537	
14190	NJ_1538	
14246	NJ_1539	
14263	NJ_1540	
14274	NJ_1541	
14275	NJ_1542	
14280	NJ_1543	
14289	NJ_1544	
14356	NJ_1545	
14375	NJ_1546	
14394	NJ_1547	
14417	NJ_1548	
14438	NJ_1549	
14445	NJ_1550	
14512	NJ_1551	
14551	NJ_1552	
14553	NJ_1553	
14579	NJ_1554	
14580	NJ_1555	
14590	NJ_1556	
14591	NJ_1557	
14595	NJ_1558	
14596	NJ_1559	
14598	NJ_1560	
14653	NJ_1561	
14689	NJ_1562	
14722	NJ_1563	102
14727	NJ_1564	
14745	NJ_1565	
14774	NJ_1566	14
14778	NJ_1567	
14792	NJ_1568	
14812	NJ_1569	
14826	NJ_1570	
14833	NJ_1571	
14892	NJ_1572	
14900	NJ_1573	63
14913	NJ_1574	
14926	NJ_1575	
14941	NJ_1576	
15025	NJ_1577	
15028	NJ_1578	
15034	NJ_1579	
15158	NJ_1580	
15160	NJ_1581	
15207	NJ_1582	
15240	NJ_1583	
15241	NJ_1584	
15257	NJ_1585	91
15259	NJ_1586	
15282	NJ_1587	
15297	NJ_1588	
15321	NJ_1589	
15340	NJ_1590	
15367	NJ_1591	
15396	NJ_1592	
15402	NJ_1593	22
15407	NJ_1594	
15420	NJ_1595	
15421	NJ_1596	
15430	NJ_1597	
15431	NJ_1598	
15451	NJ_1599	
15462	NJ_1600	
15464	NJ_1601	
15467	NJ_1602	51
15477	NJ_1603	76
15482	NJ_1604	
15529	NJ_1605	
15530	NJ_1606	
15531	NJ_1607	
15576	NJ_1608	
15597	NJ_1609	
15617	NJ_1610	
15632	NJ_1611	22
15637	NJ_1612	
15670	NJ_1613	
15673	NJ_1614	
15724	NJ_1615	
15739	NJ_1616	
15750	NJ_1617	
15779	NJ_1618	
15824	NJ_1619	22
15849	NJ_1620	
15859	NJ_1621	
15873	NJ_1622	
15897	NJ_1623	2
15920	NJ_1624	
15921	NJ_1625	
15936	NJ_1626	
15941	NJ_1627	
15962	NJ_1628	
15977	NJ_1629	
15983	NJ_1630	
15984	NJ_1631	
15985	NJ_1632	
15986	NJ_1633	
15987	NJ_1634	
15989	NJ_1635	
16003	NJ_1636	
16015	NJ_1637	
16025	NJ_1638	
16028	NJ_1639	
16035	NJ_1640	
16104	NJ_1641	
16109	NJ_1642	
16118	NJ_1643	
16127	NJ_1644	
16173	NJ_1645	
16176	NJ_1646	
16178	NJ_1647	58
16179	NJ_1648	
16199	NJ_1649	
16200	NJ_1650	
16202	NJ_1651	
16234	NJ_1652	
16237	NJ_1653	
16247	NJ_1654	
16256	NJ_1655	32
16265	NJ_1656	
16266	NJ_1657	
16287	NJ_1658	
16295	NJ_1659	
16297	NJ_1660	
16298	NJ_1661	
16304	NJ_1662	
16316	NJ_1663	
16318	NJ_1664	
16331	NJ_1665	
16337	NJ_1666	
16347	NJ_1667	
16380	NJ_1668	
16385	NJ_1669	
16389	NJ_1670	
16393	NJ_1671	
16399	NJ_1672	
16400	NJ_1673	
16426	NJ_1674	
16434	NJ_1675	
16436	NJ_1676	
16438	NJ_1677	
16456	NJ_1678	
16488	NJ_1679	
16508	NJ_1680	
16511	NJ_1681	
16512	NJ_1682	
16521	NJ_1683	
16523	NJ_1684	
16531	NJ_1685	
16544	NJ_1686	
16557	NJ_1687	
16558	NJ_1688	
16563	NJ_1689	
16575	NJ_1690	
16576	NJ_1691	
16581	NJ_1692	
16589	NJ_1693	
16599	NJ_1694	
16601	NJ_1695	
16602	NJ_1696	
16606	NJ_1697	
16637	NJ_1698	
16678	NJ_1699	102
16680	NJ_1700	
16690	NJ_1701	
16718	NJ_1702	2
16726	NJ_1703	
16817	NJ_1704	
16818	NJ_1705	
16831	NJ_1706	
16847	NJ_1707	
16870	NJ_1708	
16873	NJ_1709	22
16885	NJ_1710	
16920	NJ_1711	
16930	NJ_1712	
16942	NJ_1713	
16989	NJ_1714	91
17027	NJ_1715	
17028	NJ_1716	
17033	NJ_1717	
17046	NJ_1718	
17047	NJ_1719	
17073	NJ_1720	
17104	NJ_1721	
17112	NJ_1722	
17115	NJ_1723	
17122	NJ_1724	
17134	NJ_1725	
17195	NJ_1726	
17232	NJ_1727	
17272	NJ_1728	
17284	NJ_1729	63
17292	NJ_1730	32
17312	NJ_1731	
17314	NJ_1732	
17315	NJ_1733	
17350	NJ_1734	
17351	NJ_1735	
17360	NJ_1736	
17363	NJ_1737	
17364	NJ_1738	
17376	NJ_1739	
17386	NJ_1740	
17398	NJ_1741	
17415	NJ_1742	
17446	NJ_1743	
17508	NJ_1744	
17561	NJ_1745	
17644	NJ_1746	
17661	NJ_1747	
17685	NJ_1748	
17736	NJ_1749	
17744	NJ_1750	8
17767	NJ_1751	
17793	NJ_1752	
17802	NJ_1753	
17829	NJ_1754	
17830	NJ_1755	
17832	NJ_1756	
17842	NJ_1757	
17844	NJ_1758	
17846	NJ_1759	
17858	NJ_1760	
17870	NJ_1761	
17891	NJ_1762	
17923	NJ_1763	
17925	NJ_1764	
17928	NJ_1765	
17935	NJ_1766	
17985	NJ_1767	
17986	NJ_1768	
17988	NJ_1769	32
18002	NJ_1770	
18014	NJ_1771	
18025	NJ_1772	
18026	NJ_1773	
18121	NJ_1774	
18153	NJ_1775	
18164	NJ_1776	
18248	NJ_1777	
18307	NJ_1778	
18347	NJ_1779	
18373	NJ_1780	
18378	NJ_1781	
18386	NJ_1782	
18487	NJ_1783	
18497	NJ_1784	
18498	NJ_1785	
18499	NJ_1786	
18515	NJ_1787	
18529	NJ_1788	
18536	NJ_1789	8
18570	NJ_1790	
18596	NJ_1791	
18598	NJ_1792	
18626	NJ_1793	
18627	NJ_1794	
18633	NJ_1795	
18634	NJ_1796	
18659	NJ_1797	
18670	NJ_1798	
18671	NJ_1799	
18672	NJ_1800	12
18707	NJ_1801	
18720	NJ_1802	8
18740	NJ_1803	
18742	NJ_1804	
18759	NJ_1805	
18772	NJ_1806	
18788	NJ_1807	
18823	NJ_1808	
18824	NJ_1809	
18829	NJ_1810	
18859	NJ_1811	
18873	NJ_1812	
18911	NJ_1813	
18928	NJ_1814	
18965	NJ_1815	
18974	NJ_1816	
19003	NJ_1817	
19035	NJ_1818	
19038	NJ_1819	
19118	NJ_1820	22
19187	NJ_1821	22
19193	NJ_1822	
19230	NJ_1823	
19237	NJ_1824	
19258	NJ_1825	
19296	NJ_1826	
19311	NJ_1827	
19312	NJ_1828	
19316	NJ_1829	
19326	NJ_1830	
19327	NJ_1831	
19329	NJ_1832	
19337	NJ_1833	
19341	NJ_1834	
19357	NJ_1835	
19364	NJ_1836	
19369	NJ_1837	
19370	NJ_1838	
19372	NJ_1839	
19375	NJ_1840	20
19377	NJ_1841	
19382	NJ_1842	
19384	NJ_1843	
19391	NJ_1844	
19406	NJ_1845	
19408	NJ_1846	
19410	NJ_1847	
19411	NJ_1848	
19414	NJ_1849	
19418	NJ_1850	
19420	NJ_1851	
19421	NJ_1852	
19422	NJ_1853	
19424	NJ_1854	87
19451	NJ_1855	
19459	NJ_1856	
19461	NJ_1857	
19497	NJ_1858	
19555	NJ_1859	
19556	NJ_1860	
19577	NJ_1861	
19579	NJ_1862	
19614	NJ_1863	
19618	NJ_1864	
19622	NJ_1865	
19625	NJ_1866	
19638	NJ_1867	
19640	NJ_1868	
19653	NJ_1869	
19673	NJ_1870	38
19681	NJ_1871	
19685	NJ_1872	
19686	NJ_1873	
19688	NJ_1874	
19697	NJ_1875	
19698	NJ_1876	
19713	NJ_1877	
19719	NJ_1878	
19734	NJ_1879	
19735	NJ_1880	
19752	NJ_1881	
19759	NJ_1882	
19768	NJ_1883	
19786	NJ_1884	
19789	NJ_1885	
19832	NJ_1886	
19851	NJ_1887	
19858	NJ_1888	
19860	NJ_1889	
19869	NJ_1890	
19872	NJ_1891	
19879	NJ_1892	
19889	NJ_1893	
19891	NJ_1894	
19956	NJ_1895	
19958	NJ_1896	
19959	NJ_1897	
19967	NJ_1898	
20006	NJ_1899	
20016	NJ_1900	
20036	NJ_1901	
20037	NJ_1902	
20050	NJ_1903	
20070	NJ_1904	20
20126	NJ_1905	
20133	NJ_1906	
20134	NJ_1907	
20157	NJ_1908	
20164	NJ_1909	
20165	NJ_1910	
20183	NJ_1911	
20186	NJ_1912	12
20192	NJ_1913	14
20194	NJ_1914	
20196	NJ_1915	
20198	NJ_1916	
20207	NJ_1917	
20208	NJ_1918	
20232	NJ_1919	
20291	NJ_1920	
20300	NJ_1921	
20303	NJ_1922	
20317	NJ_1923	
20318	NJ_1924	
20319	NJ_1925	
20325	NJ_1926	
20343	NJ_1927	
20351	NJ_1928	
20361	NJ_1929	
20367	NJ_1930	
20375	NJ_1931	
20387	NJ_1932	
20390	NJ_1933	
20392	NJ_1934	
20394	NJ_1935	
20406	NJ_1936	
20408	NJ_1937	
20412	NJ_1938	
20413	NJ_1939	
20414	NJ_1940	
20426	NJ_1941	
20436	NJ_1942	
20438	NJ_1943	
20439	NJ_1944	
20440	NJ_1945	
20441	NJ_1946	
20461	NJ_1947	
20466	NJ_1948	
20478	NJ_1949	
20482	NJ_1950	
20483	NJ_1951	
20486	NJ_1952	
20490	NJ_1953	
20492	NJ_1954	
20493	NJ_1955	
20498	NJ_1956	
20500	NJ_1957	
20502	NJ_1958	
20511	NJ_1959	
20524	NJ_1960	
20542	NJ_1961	
20567	NJ_1962	
20572	NJ_1963	
20575	NJ_1964	
20594	NJ_1965	
20597	NJ_1966	
20604	NJ_1967	
20674	NJ_1968	
20691	NJ_1969	
20708	NJ_1970	
20779	NJ_1971	
20781	NJ_1972	
20802	NJ_1973	
20805	NJ_1974	
20829	NJ_1975	
20831	NJ_1976	
20832	NJ_1977	
20833	NJ_1978	
20834	NJ_1979	
20835	NJ_1980	
20836	NJ_1981	
20851	NJ_1982	63
20862	NJ_1983	
20864	NJ_1984	51
20875	NJ_1985	
20878	NJ_1986	
20886	NJ_1987	
20887	NJ_1988	
20897	NJ_1989	
20900	NJ_1990	51
20903	NJ_1991	51
20954	NJ_1992	
20962	NJ_1993	45
20968	NJ_1994	
20992	NJ_1995	
20993	NJ_1996	
21021	NJ_1997	
21040	NJ_1998	
21053	NJ_1999	
21088	NJ_2000	45
21091	NJ_2001	
21096	NJ_2002	
21097	NJ_2003	58
21101	NJ_2004	
21116	NJ_2005	
21119	NJ_2006	
21121	NJ_2007	
21153	NJ_2008	58
21159	NJ_2009	
21162	NJ_2010	44
21163	NJ_2011	44
21169	NJ_2012	
21172	NJ_2013	58
21173	NJ_2014	
21175	NJ_2015	
21208	NJ_2016	
21213	NJ_2017	44
21223	NJ_2018	44
21225	NJ_2019	
21226	NJ_2020	
21234	NJ_2021	
21237	NJ_2022	
21238	NJ_2023	
21243	NJ_2024	
21252	NJ_2025	
21263	NJ_2026	
21271	NJ_2027	
21278	NJ_2028	
21297	NJ_2029	
21300	NJ_2030	
21314	NJ_2031	
21317	NJ_2032	
21393	NJ_2033	
21437	NJ_2034	
21460	NJ_2035	
21511	NJ_2036	58
21512	NJ_2037	58
21516	NJ_2038	58
21537	NJ_2039	
21538	NJ_2040	
21553	NJ_2041	
21578	NJ_2042	52
21613	NJ_2043	
21619	NJ_2044	13
21628	NJ_2045	
21630	NJ_2046	
21632	NJ_2047	58
21634	NJ_2048	
21635	NJ_2049	
21646	NJ_2050	
21655	NJ_2051	
21668	NJ_2052	
21676	NJ_2053	
21687	NJ_2054	
21706	NJ_2055	
21715	NJ_2056	58
21720	NJ_2057	
21729	NJ_2058	13
21744	NJ_2059	
21745	NJ_2060	
21746	NJ_2061	
21750	NJ_2062	
21769	NJ_2063	
21782	NJ_2064	20
21812	NJ_2065	
21813	NJ_2066	45
21815	NJ_2067	12
21816	NJ_2068	
21820	NJ_2069	
21824	NJ_2070	58
21838	NJ_2071	
21842	NJ_2072	
21858	NJ_2073	
21862	NJ_2074	58
21867	NJ_2075	
21868	NJ_2076	20
21879	NJ_2077	58
21884	NJ_2078	
21891	NJ_2079	
21892	NJ_2080	13
21894	NJ_2081	
21895	NJ_2082	
21897	NJ_2083	
21898	NJ_2084	
21899	NJ_2085	
21906	NJ_2086	
21907	NJ_2087	20
21909	NJ_2088	
21910	NJ_2089	
21911	NJ_2090	
21913	NJ_2091	
21914	NJ_2092	
21915	NJ_2093	
21916	NJ_2094	
21920	NJ_2095	
21921	NJ_2096	
21922	NJ_2097	
21954	NJ_2098	
21955	NJ_2099	
21956	NJ_2100	
21967	NJ_2101	
21968	NJ_2102	
21971	NJ_2103	
21981	NJ_2104	
21991	NJ_2105	
21992	NJ_2106	
21997	NJ_2107	
22005	NJ_2108	
22006	NJ_2109	58
22017	NJ_2110	
22022	NJ_2111	
22028	NJ_2112	
22041	NJ_2113	
22049	NJ_2114	
22073	NJ_2115	
22074	NJ_2116	
22080	NJ_2117	
22086	NJ_2118	76
22094	NJ_2119	52
22104	NJ_2120	52
22118	NJ_2121	
22119	NJ_2122	
22121	NJ_2123	
22158	NJ_2124	13
22178	NJ_2125	
22209	NJ_2126	
22229	NJ_2127	
22242	NJ_2128	
22246	NJ_2129	
22256	NJ_2130	
22282	NJ_2131	
22299	NJ_2132	
22303	NJ_2133	
22312	NJ_2134	
22318	NJ_2135	
22339	NJ_2136	
22345	NJ_2137	
22424	NJ_2138	
22428	NJ_2139	
22432	NJ_2140	
22437	NJ_2141	38
22459	NJ_2142	
22460	NJ_2143	
22489	NJ_2144	12
22505	NJ_2145	
22532	NJ_2146	
22536	NJ_2147	
22570	NJ_2148	
22578	NJ_2149	
22631	NJ_2150	
22675	NJ_2151	
22694	NJ_2152	
22719	NJ_2153	
22741	NJ_2154	
22760	NJ_2155	
22767	NJ_2156	
22783	NJ_2157	
22803	NJ_2158	
22875	NJ_2159	
22886	NJ_2160	
22894	NJ_2161	87
22898	NJ_2162	
22899	NJ_2163	
22904	NJ_2164	
22905	NJ_2165	
22906	NJ_2166	
22928	NJ_2167	
22931	NJ_2168	
22932	NJ_2169	
22933	NJ_2170	
22934	NJ_2171	
22940	NJ_2172	
22951	NJ_2173	
22956	NJ_2174	
22986	NJ_2175	
22991	NJ_2176	52
22999	NJ_2177	20
23000	NJ_2178	20
23001	NJ_2179	20
23008	NJ_2180	
23010	NJ_2181	
23011	NJ_2182	
23013	NJ_2183	
23022	NJ_2184	52
23023	NJ_2185	
23080	NJ_2186	
23092	NJ_2187	
23103	NJ_2188	
23151	NJ_2189	
23152	NJ_2190	
23173	NJ_2191	
23178	NJ_2192	
23187	NJ_2193	
23188	NJ_2194	
23195	NJ_2195	
23212	NJ_2196	
23213	NJ_2197	
23221	NJ_2198	
23231	NJ_2199	
23238	NJ_2200	
23241	NJ_2201	
23242	NJ_2202	
23250	NJ_2203	
23251	NJ_2204	
23254	NJ_2205	
23262	NJ_2206	
23263	NJ_2207	44
23264	NJ_2208	
23265	NJ_2209	
23267	NJ_2210	91
23268	NJ_2211	
23269	NJ_2212	
23270	NJ_2213	
23271	NJ_2214	
23275	NJ_2215	
23280	NJ_2216	
23281	NJ_2217	
23283	NJ_2218	
23285	NJ_2219	
23286	NJ_2220	
23293	NJ_2221	
23296	NJ_2222	
23297	NJ_2223	
23307	NJ_2224	
23309	NJ_2225	51
23318	NJ_2226	45
23346	NJ_2227	
23349	NJ_2228	
23358	NJ_2229	
23383	NJ_2230	
23394	NJ_2231	
23406	NJ_2232	
23407	NJ_2233	
23439	NJ_2234	
23455	NJ_2235	
23459	NJ_2236	
23460	NJ_2237	
23472	NJ_2238	87
23479	NJ_2239	
23482	NJ_2240	
23483	NJ_2241	
23488	NJ_2242	
23489	NJ_2243	
23491	NJ_2244	
23493	NJ_2245	
23494	NJ_2246	
23499	NJ_2247	
23500	NJ_2248	
23504	NJ_2249	
23508	NJ_2250	
23510	NJ_2251	91
23515	NJ_2252	
23521	NJ_2253	
23525	NJ_2254	
23528	NJ_2255	
23530	NJ_2256	
23539	NJ_2257	
23548	NJ_2258	
23559	NJ_2259	
23572	NJ_2260	
23582	NJ_2261	
23583	NJ_2262	
23591	NJ_2263	
23595	NJ_2264	
23597	NJ_2265	
23598	NJ_2266	
23603	NJ_2267	
23606	NJ_2268	
23638	NJ_2269	
23714	NJ_2270	
23745	NJ_2271	
23798	NJ_2272	
23822	NJ_2273	
23842	NJ_2274	
23871	NJ_2275	
23898	NJ_2276	
23921	NJ_2277	
23958	NJ_2278	
23984	NJ_2279	
24026	NJ_2280	58
24028	NJ_2281	
24038	NJ_2282	
24039	NJ_2283	
24040	NJ_2284	
24048	NJ_2285	
24055	NJ_2286	
24061	NJ_2287	
24062	NJ_2288	
24100	NJ_2289	
24107	NJ_2290	
24164	NJ_2291	51
24165	NJ_2292	
24215	NJ_2293	
24237	NJ_2294	
24252	NJ_2295	
24253	NJ_2296	
24277	NJ_2297	
24286	NJ_2298	22
24315	NJ_2299	
24404	NJ_2300	
24417	NJ_2301	
24426	NJ_2302	
24465	NJ_2303	
24488	NJ_2304	22
24525	NJ_2305	
24546	NJ_2306	
24549	NJ_2307	
24577	NJ_2308	
24620	NJ_2309	20
24624	NJ_2310	
24639	NJ_2311	
24653	NJ_2312	
24655	NJ_2313	
24660	NJ_2314	
24698	NJ_2315	
24726	NJ_2316	
24727	NJ_2317	
24743	NJ_2318	
24749	NJ_2319	
24750	NJ_2320	
24786	NJ_2321	
24804	NJ_2322	
24808	NJ_2323	
24818	NJ_2324	
24826	NJ_2325	
24828	NJ_2326	
24843	NJ_2327	
24846	NJ_2328	
24858	NJ_2329	
24899	NJ_2330	
24901	NJ_2331	
24905	NJ_2332	
24906	NJ_2333	
24911	NJ_2334	
24947	NJ_2335	58
24957	NJ_2336	
24963	NJ_2337	
24965	NJ_2338	
24987	NJ_2339	
24988	NJ_2340	
24994	NJ_2341	
25001	NJ_2342	
25007	NJ_2343	76
25009	NJ_2344	
25012	NJ_2345	38
25014	NJ_2346	
25019	NJ_2347	
25023	NJ_2348	
25047	NJ_2349	
25055	NJ_2350	
25068	NJ_2351	32
25071	NJ_2352	
25072	NJ_2353	
25101	NJ_2354	
25104	NJ_2355	
25108	NJ_2356	
25112	NJ_2357	
25135	NJ_2358	13
25144	NJ_2359	
25146	NJ_2360	
25161	NJ_2361	
25180	NJ_2362	
25194	NJ_2363	
25203	NJ_2364	
25218	NJ_2365	
25258	NJ_2366	
25261	NJ_2367	
25272	NJ_2368	
25286	NJ_2369	
25287	NJ_2370	
25309	NJ_2371	
25315	NJ_2372	32
25336	NJ_2373	
25371	NJ_2374	
25379	NJ_2375	
25393	NJ_2376	
25398	NJ_2377	
25412	NJ_2378	
25448	NJ_2379	
25471	NJ_2380	
25480	NJ_2381	
25481	NJ_2382	
25487	NJ_2383	
25497	NJ_2384	
25498	NJ_2385	
25503	NJ_2386	
25524	NJ_2387	
25525	NJ_2388	
25539	NJ_2389	
25549	NJ_2390	
25559	NJ_2391	
25577	NJ_2392	
25580	NJ_2393	
25581	NJ_2394	
25603	NJ_2395	
25659	NJ_2396	
25687	NJ_2397	
25688	NJ_2398	
25698	NJ_2399	
25793	NJ_2400	
25812	NJ_2401	
25823	NJ_2402	
25830	NJ_2403	
25832	NJ_2404	
25834	NJ_2405	
25839	NJ_2406	
25840	NJ_2407	
25841	NJ_2408	
25844	NJ_2409	
25850	NJ_2410	
25856	NJ_2411	
25857	NJ_2412	44
25864	NJ_2413	
25871	NJ_2414	
25874	NJ_2415	
25880	NJ_2416	
25881	NJ_2417	
25884	NJ_2418	
25900	NJ_2419	
25903	NJ_2420	
25906	NJ_2421	
25910	NJ_2422	
25919	NJ_2423	
25926	NJ_2424	
25927	NJ_2425	
25928	NJ_2426	
25940	NJ_2427	
25980	NJ_2428	
25981	NJ_2429	
25983	NJ_2430	58
25988	NJ_2431	
25999	NJ_2432	
26005	NJ_2433	
26024	NJ_2434	
26026	NJ_2435	
26037	NJ_2436	
26038	NJ_2437	76
26039	NJ_2438	76
26081	NJ_2439	
26094	NJ_2440	
26102	NJ_2441	
26107	NJ_2442	
26116	NJ_2443	
26154	NJ_2444	
26162	NJ_2445	
26188	NJ_2446	
26196	NJ_2447	
26234	NJ_2448	
26240	NJ_2449	
26242	NJ_2450	
26248	NJ_2451	
26289	NJ_2452	
26307	NJ_2453	
26319	NJ_2454	
26321	NJ_2455	
26328	NJ_2456	
26330	NJ_2457	
26336	NJ_2458	
26337	NJ_2459	51
26343	NJ_2460	
26351	NJ_2461	
26352	NJ_2462	
26360	NJ_2463	
26364	NJ_2464	
26375	NJ_2465	
26412	NJ_2466	
26503	NJ_2467	51
26505	NJ_2468	
26517	NJ_2469	
26519	NJ_2470	102
26523	NJ_2471	
26572	NJ_2472	
26579	NJ_2473	
26580	NJ_2474	
26594	NJ_2475	51
26612	NJ_2476	
26635	NJ_2477	
26636	NJ_2478	
26654	NJ_2479	
26661	NJ_2480	
26670	NJ_2481	
26719	NJ_2482	
26740	NJ_2483	
26756	NJ_2484	
26761	NJ_2485	
26769	NJ_2486	
26805	NJ_2487	
26829	NJ_2488	38
26836	NJ_2489	
26896	NJ_2490	
26916	NJ_2491	
26934	NJ_2492	
26937	NJ_2493	102
26950	NJ_2494	51
26954	NJ_2495	
26961	NJ_2496	
26967	NJ_2497	
27012	NJ_2498	
27016	NJ_2499	
27018	NJ_2500	
27046	NJ_2501	
27052	NJ_2502	
27063	NJ_2503	
27074	NJ_2504	
27097	NJ_2505	
27100	NJ_2506	
27106	NJ_2507	
27133	NJ_2508	51
27281	NJ_2509	
27282	NJ_2510	
27287	NJ_2511	
27342	NJ_2512	
27371	NJ_2513	102
27398	NJ_2514	
27444	NJ_2515	
27449	NJ_2516	
27556	NJ_2517	
27562	NJ_2518	
27563	NJ_2519	
27571	NJ_2520	
27585	NJ_2521	
27623	NJ_2522	
27627	NJ_2523	
27702	NJ_2524	
27704	NJ_2525	
27877	NJ_2526	
27887	NJ_2527	
27965	NJ_2528	
27971	NJ_2529	
27972	NJ_2530	
27996	NJ_2531	
28007	NJ_2532	
28074	NJ_2533	
28087	NJ_2534	
28105	NJ_2535	
28110	NJ_2536	
28116	NJ_2537	
28121	NJ_2538	
28130	NJ_2539	
28191	NJ_2540	
28260	NJ_2541	
28297	NJ_2542	
28432	NJ_2543	
28477	NJ_2544	
28501	NJ_2545	
28530	NJ_2546	
28534	NJ_2547	
28552	NJ_2548	
28569	NJ_2549	
28654	NJ_2550	
28868	NJ_2551	
28879	NJ_2552	
28949	NJ_2553	
28960	NJ_2554	
29020	NJ_2555	
29021	NJ_2556	
29065	NJ_2557	
29430	NJ_2558	
29487	NJ_2559	
29504	NJ_2560	
29507	NJ_2561	
29513	NJ_2562	
29516	NJ_2563	
29529	NJ_2564	
29533	NJ_2565	
29537	NJ_2566	
29540	NJ_2567	
29584	NJ_2568	
29585	NJ_2569	
29586	NJ_2570	
29596	NJ_2571	102
29603	NJ_2572	
29607	NJ_2573	38
29610	NJ_2574	
29689	NJ_2575	
29755	NJ_2576	
29756	NJ_2577	
29757	NJ_2578	
29770	NJ_2579	
29776	NJ_2580	
29786	NJ_2581	
29787	NJ_2582	
29788	NJ_2583	
29789	NJ_2584	
29794	NJ_2585	
29795	NJ_2586	
29796	NJ_2587	
29822	NJ_2588	
29825	NJ_2589	
29831	NJ_2590	63
29836	NJ_2591	
29839	NJ_2592	
29841	NJ_2593	
29842	NJ_2594	
29850	NJ_2595	
29863	NJ_2596	
29885	NJ_2597	
29890	NJ_2598	
29893	NJ_2599	
29894	NJ_2600	
29897	NJ_2601	
29898	NJ_2602	
